address,tier,avg_balance,DAYS_OVER_1,DAYS_OVER_10,DAYS_OVER_100,DAYS_OVER_1000,DAYS_OVER_10000,DAYS_OVER_100000
0xf554b4e05f9e5cefc41c32bfccab865d624dc1d8,1,0.57,405,0,0,0,0,0
0xe10d46328ffe41ac79b8f6f4930200dbacd1bf45,2,0.57,10,9,1,0,0,0
0x4d4025858175850aa10fc228d06c4c3ac765d25f,0,0.56,0,0,0,0,0,0
0x5e0b2682f3e6f9d8aa2822805ed9b937c10e4ff4,1,0.56,3,3,2,0,0,0
0xa6e9069cb055a425eb41d185b740b22ec8f51853,1,0.56,200,0,0,0,0,0
0x3e00aee52066ee270f8badf0b5bb41993f057321,1,0.56,98,0,0,0,0,0
0x4ef22a7356d96dbf95a7fdead4a196a668e75b38,1,0.56,1,1,1,0,0,0
0xf4f4e05a90a099bbca87d850739a2c12a6fa5e0e,1,0.55,5,5,1,0,0,0
0x7f771401f247de9504a307ce27d74b7c39ac6f18,0,0.55,0,0,0,0,0,0
0x335c9d05caee9f3f5f0f3ac47dcbc96c09929b31,1,0.55,3,3,2,0,0,0
0x543a8d647fa60a94ba5e8d3dec35c2cbf2b5ccef,0,0.55,0,0,0,0,0,0
0x837667c7c5cb49609ed5bfa5d3b2f1bbae81d8ba,1,0.55,1,1,1,0,0,0
0xbb672bbe37c259e7d22b250d6f1310161eefaece,1,0.54,2,0,0,0,0,0
0x242ba6d68ffeb4a098b591b32d370f973ff882b7,1,0.54,52,0,0,0,0,0
0x0ea26051f7657d59418da186137141cea90d0652,2,0.54,88,19,0,0,0,0
0x83c40a2a936b228eb6059f16a6f9aed8e988d452,1,0.54,1,0,0,0,0,0
0xb4cc03c4af49adcf71425f6d99091b6b8b11cfda,2,0.54,37,37,0,0,0,0
0x84e1056ed1b76fb03b43e924ef98833dba394b2b,1,0.54,49,1,0,0,0,0
0x6d126ed7350c255cb71191332bbf1ba774774e42,1,0.53,4,4,1,0,0,0
0xbb4bbcd5cf99fc655d5dc9a1278d3e70753ca636,1,0.53,374,0,0,0,0,0
0x8e41deed3eba712400a601dd7eda361058247e2e,0,0.53,0,0,0,0,0,0
0x05f9c9eb71de450f75ca2d56f659a8db529c02ac,1,0.53,374,0,0,0,0,0
0xed8e6b3edc595ec8fc5eaddb95c5ca4d09b385a4,1,0.53,54,0,0,0,0,0
0x9830d6b37fe7488707cc4ad7f8b481d75eb2a8c2,1,0.53,98,0,0,0,0,0
0xe56169888ab88d11c6ad4247b8650e72566f8569,0,0.52,0,0,0,0,0,0
0x258adf38377fb81d99ab4f3d5959fd286f9454ac,1,0.52,1,0,0,0,0,0
0x57176b05c2af84b6c41e633a9d641f2309ed0bcc,2,0.52,53,20,0,0,0,0
0xf3d4ef9c67bbdb40e7a16975a8a8a4d8e41df8d9,1,0.52,1,1,1,0,0,0
0x192ea824913862e98e25772eff7b905242c13220,0,0.51,0,0,0,0,0,0
0xca92ef5079422cc723c47eacbf31ad23a657ebce,1,0.51,5,5,1,0,0,0
0x5d45e2c12f37f3381c47831561b986fc6355de9f,2,0.51,34,34,0,0,0,0
0x1fcb78eeac267eff8dec5f9ddfd881e710d1821b,0,0.51,0,0,0,0,0,0
0xf8b4c7098d195d12c1336a09fddaa9afa11bd097,1,0.5,1,1,1,0,0,0
0xcfb997d7f0012e8343ec85650d9e880ccb846df6,1,0.5,70,0,0,0,0,0
0xa48840d89a761502a4a7d995c74f3864d651a87f,1,0.5,1,1,1,0,0,0
0x3b7275c428c9b46d2c244e066c0bbadb9b9a8b9f,1,0.5,1,1,1,0,0,0
0x1d5096665e79585019c448259d944090f28702e3,1,0.5,1,1,1,0,0,0
0x0afbea5597875c33047ab0004575f636e652c49e,1,0.5,1,1,1,0,0,0
0x1897d2a85cf35565c65b5974facc4877067377e1,1,0.5,3,3,2,0,0,0
0xef145beb0acaa7fae73e8ccca04143249447a7b2,1,0.5,1,1,1,0,0,0
0x8df49481a368a3e0f3518198ee8e7e7bdfe142ea,1,0.5,1,1,1,0,0,0
0x1bec4f239f1ec11fd8dc7b31a8fea7a5ba5a9aa4,2,0.49,33,21,0,0,0,0
0xc2aa5db851e28c2ceec4248b158473183a769a45,1,0.49,4,4,0,0,0,0
0xa245021b7c2044229feb3c46d416d61bfb184b70,1,0.48,117,3,0,0,0,0
0xd85f4eb0a5e8c6510e9a0ff72dc6b4535aa7baa8,0,0.48,0,0,0,0,0,0
0xc9dcee478bd4e468efe4740a8e80757bfa48bd05,1,0.48,98,0,0,0,0,0
0x33dc2e75b7df0109df893bbad1643f4b11064af2,1,0.47,241,0,0,0,0,0
0x89954a259aa36280010139e6f8fb0e01997b4a7c,2,0.47,8,8,1,0,0,0
0x9e716dcba3165044d1717c8ca26ebee94e8fbfc0,0,0.47,0,0,0,0,0,0
0x4bf07360b28c7eebb5eac0e8847cf752fecb714c,1,0.47,241,0,0,0,0,0
0xda26f6d9c4a7ef6c1a07c5999c484c2bdba980f3,1,0.47,241,0,0,0,0,0
0x175ee991a52ce577bac0d39b94221a6c835974c3,2,0.46,11,10,1,0,0,0
0x93df5c93f0d5599664b16d4c6bf248da7df1e343,0,0.46,0,0,0,0,0,0
0x3c4b7f7a6b731ebff0207f0ef3191b08c05f93d1,0,0.46,0,0,0,0,0,0
0x0cdda8d9965a1e952fe1e8062a151fee345c2afa,1,0.46,323,0,0,0,0,0
0x2aa64e6d80390f5c017f0313cb908051be2fd35e,1,0.46,113,0,0,0,0,0
0xba73cebe21e85ed27d5d2430dc87d2ccaf15b2de,1,0.46,15,2,1,0,0,0
0x72a751d1c234edd049ef3a2c7be592809063bcb7,2,0.46,29,16,0,0,0,0
0x2c349022df145c1a2ed895b5577905e6f1bc7881,1,0.46,323,0,0,0,0,0
0x165e6dad9772c8cb44015edd5bd8b012a84bd276,1,0.46,323,0,0,0,0,0
0xc984295ad7a950fb5031154bcfc0b6267b948706,1,0.46,323,0,0,0,0,0
0x44491daac11ff9962fa4ae1b64e9f01471437890,2,0.46,29,28,0,0,0,0
0xba84e79b97d8299071eb532cc9b469a1168ed9ff,1,0.46,323,0,0,0,0,0
0x9bf0fa5bbd9448190c9cbfe3ade8d7466913d861,1,0.45,323,0,0,0,0,0
0x3ac3331786f0b853759d53e37f57dcf86d800a39,0,0.45,0,0,0,0,0,0
0x9e9b2162cdf33de9df1225354b2b19f8f87746e2,1,0.45,320,0,0,0,0,0
0x2ed877d83f91c32d32638413a2049e2f43a4d8a8,1,0.45,320,0,0,0,0,0
0xab2fdf3f4802a542754915e04c33a9596b164f31,1,0.45,320,0,0,0,0,0
0x82f8bcf96f24ba60ef041d192c7ce04c907e2fb8,1,0.45,320,0,0,0,0,0
0x70fc0b021dfdbb9a106d1ed8f35f59d3f23ecb7b,1,0.45,320,0,0,0,0,0
0x7a2d6faaec032b3cf24d51bbf033c69fa42d7545,1,0.45,320,0,0,0,0,0
0x180bcf9197bce5a94b629289c7cd5c25329ab1c7,1,0.45,323,0,0,0,0,0
0x758d1000fb3d37f88ce3ba880882898a3b0ca3ab,1,0.45,320,0,0,0,0,0
0xaf8d99e2fefb11fd895c4a563fe49aadf1588c9f,1,0.45,320,0,0,0,0,0
0x943e9a5c750adcc467575f4fe81bf6b1c3a2aed7,1,0.45,320,0,0,0,0,0
0x52f04f639b23792fbcb96a695acacff0173f260b,1,0.45,320,0,0,0,0,0
0xf505be37703fcd9a1c7f8e8f5921699963cb1450,1,0.45,320,0,0,0,0,0
0x84327f6fa9afa99f7c8dc8048661aee1410784e0,1,0.45,320,0,0,0,0,0
0x9605fbd9c8fbf7344485d38320a05cc392d5761e,1,0.45,320,0,0,0,0,0
0x1970ec0154607c134e2da94ad9d3b4fcb6ffd821,1,0.45,320,0,0,0,0,0
0xb8fbd9a43cc0ceb3d9ddd58b752979a77e6f0c1d,1,0.45,317,0,0,0,0,0
0xd341b9beb934207c476bdb618bd372e6fea21f88,1,0.45,320,0,0,0,0,0
0xaeba2357a6f955728d3ca51598d372ba2ba08d77,0,0.45,0,0,0,0,0,0
0xc06e78dcc04190e78cc4898234a7c84880ca0da8,1,0.45,320,0,0,0,0,0
0x2d8b0abd7980c5c9d0cb5a008a3af690c1586509,0,0.45,0,0,0,0,0,0
0x6974359d76ebcf7e98b12709e8f524b9b0523e38,1,0.45,320,0,0,0,0,0
0x399b3d48fdcd668d274afc6f4be05475a325c6c6,1,0.45,320,0,0,0,0,0
0x035c962328902b52e8bb9e35960c66cd9e8b2b16,1,0.45,320,0,0,0,0,0
0xddbca691842fd452d8f53575fdfdc2314eb3ad57,1,0.45,320,0,0,0,0,0
0x3dcf2ed8dc84a63ffd2bfdc3cdb2fa0b1aeafe5c,1,0.45,320,0,0,0,0,0
0x4f369ee454c77ccf765792382b909ed888c57a47,1,0.45,320,0,0,0,0,0
0xf10a99e0f4d8b613543a3c48032b449f35a7148c,1,0.45,320,0,0,0,0,0
0x84ac8cda7efc93f79ba3535fde2b200d9f2ac70f,0,0.45,0,0,0,0,0,0
0x515ce41404877cfb7e915cce4da57784f8b3d9c3,1,0.45,320,0,0,0,0,0
0x1a4f4fd50e236056a188dd58fcc937e324f35141,1,0.45,320,0,0,0,0,0
0xddaa60b6d803674bbc434f1c2b261ceb67c2fd7c,1,0.45,320,0,0,0,0,0
0xa06043129e96e425682e4279c87cd79100fe6e21,1,0.45,320,0,0,0,0,0
0x893745c8970007f87f27b2a874c6e984437a83de,1,0.45,320,0,0,0,0,0
0xe6cb3fecefcbd95bed053624209702f2ab8abf5d,1,0.45,44,4,0,0,0,0
0x8d1a5ef84252586f0f841a9fcf4e31f23c4c21e0,1,0.45,320,0,0,0,0,0
0x20cec97c0625833629051d4d0ade09026d50fbe9,1,0.45,320,0,0,0,0,0
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,1,0.45,320,0,0,0,0,0
0xa4777464e059e58c569855b5ee88372782bf441c,1,0.45,320,0,0,0,0,0
0xe3af7a43c67bc64e370749402783aa6a8f42cc93,1,0.45,320,0,0,0,0,0
0xddccf2341e4503af58788e7f71f82f69a0c65402,1,0.45,320,0,0,0,0,0
0x1ab89fa8bdbd48f4426379abeb59803dd5283e3f,1,0.45,320,0,0,0,0,0
0x7f1439629276b59b517533bde03c47194522adef,1,0.45,4,4,0,0,0,0
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,1,0.45,320,0,0,0,0,0
0x45e952fa0e9f7a3240e219629f0116fc550b38af,1,0.45,320,0,0,0,0,0
0x5a636bcdfc86ca293f6d3951ab2eebd48b1bc41b,1,0.45,320,0,0,0,0,0
0x4db453090b998b5cd57f17ee7c917c00a24ef5c9,1,0.45,320,0,0,0,0,0
0xf0e4c4372a2b9acb20da8195536600981cb3a805,1,0.45,320,0,0,0,0,0
0x4a7e8a151839055def52abf8185360e647e212bb,1,0.45,320,0,0,0,0,0
0x33099cae3636d11e8cb880a14c00fe28155abad2,1,0.45,320,0,0,0,0,0
0x0ebdccd9091efb1243417bdf3addd63132962586,1,0.45,320,0,0,0,0,0
0x997490f08b9b99db00657e2b1bbec180cf804a27,1,0.45,320,0,0,0,0,0
0x351aebcded9240ae77dd0a3987e2110b15e0f038,1,0.45,320,0,0,0,0,0
0xdbc455fa02109b995f0a9f6a95e99db6f8265e76,1,0.45,320,0,0,0,0,0
0x05290e2b3c2cd9ab031eabb03d92735b323a10e6,1,0.45,119,0,0,0,0,0
0x0f66619058bb9675f3d394fcc2ce236a29901571,1,0.45,320,0,0,0,0,0
0x04f4cebded9cbbfa2b27879eefb566bab85d98a1,1,0.45,4,4,0,0,0,0
0xc49e1cecb2d4b7ddbb9d9c0fd49d5a8c853bbf70,1,0.45,320,0,0,0,0,0
0xdf9121affb220e9095c875a79c3d1fa3ebee4105,1,0.45,320,0,0,0,0,0
0x47b2db6af05a55d42ed0f3731735f9479abf0673,1,0.45,320,0,0,0,0,0
0x8322691f378022e18f9d1f346f217118aa861831,1,0.44,79,0,0,0,0,0
0x078bac14ee48c8846f4f90c48e63e6fab9067eea,1,0.44,183,0,0,0,0,0
0x66d8a2f4cca53de5df5a483fb7f081c96c898275,1,0.44,3,3,2,0,0,0
0x83e3c078ede87b13304e5ec95fd8eb8d3691569a,0,0.44,0,0,0,0,0,0
0x4c703a0f3f01e4aaae40992cc3a7463478f4539f,2,0.44,32,31,0,0,0,0
0xc627459bfc70cd7b6719d5b8030c3bea7825ca7e,0,0.44,0,0,0,0,0,0
0xab28e2d6e4713dc0f6f1addf74abc3d2313445cc,1,0.44,177,0,0,0,0,0
0x4a548ee340b36955c6866a6c4e810f8ade24ce1f,1,0.44,2,2,2,0,0,0
0x038cb50a58830b9b6950919195a397192c628363,1,0.44,4,4,0,0,0,0
0x1f9266512f4b0044ca62b6f8deb9da4480d404e8,2,0.44,11,7,0,0,0,0
0xae45f02da2f25dc202b74c786e9c724d6dc8e0a0,1,0.44,4,4,0,0,0,0
0x2d1ac5b966875a00a5f45fa488467a411138886c,0,0.44,0,0,0,0,0,0
0x060136b276a4f194fb71260f3698c1679bd29484,0,0.44,0,0,0,0,0,0
0xd479d67b387e722f610c0fda2bb520f1047dea5b,0,0.44,0,0,0,0,0,0
0x2bce98e35a9c39dd16b163c9f1b598c703b5ef9e,2,0.44,28,18,0,0,0,0
0xe7b9c112ac2ec9570521b69975613b6663593ffb,1,0.43,304,0,0,0,0,0
0x8a12cab622b8093208931fa008d12d6ba5af47e4,0,0.43,0,0,0,0,0,0
0x9f49e9ec7199455dda0b116785470fbafb4c0b50,0,0.43,0,0,0,0,0,0
0xcc1ddd16b6043e3d178f578a5be0d972b9d54073,0,0.43,0,0,0,0,0,0
0x0d4f8cea48cdadeae345431577a64983c0535b12,0,0.43,0,0,0,0,0,0
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,0,0.43,0,0,0,0,0,0
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,1,0.43,68,0,0,0,0,0
0x8f95362c81b479d0a7ff0ffb0a074938a56bf05d,1,0.43,3,3,2,0,0,0
0xb8c710f1670308ed3f5542ca9569963a455dcd94,0,0.43,0,0,0,0,0,0
0x7328b986cf7e7a1baf62e257aafa66abda4109ce,0,0.43,0,0,0,0,0,0
0x96e369321c1f76fd10876891a284fb63289d1489,1,0.43,304,0,0,0,0,0
0xa642b91ff941fb68919d1877e9937f3e369dfd68,1,0.43,304,0,0,0,0,0
0xe8092ce4a0b6264de20ad79383fb76397149aa04,1,0.43,304,0,0,0,0,0
0x1fd2a56907b1db9b29c2d8f0037b6d4e104f5711,1,0.43,4,4,0,0,0,0
0x36f322fc85b24ab13263cfe9217b28f8e2b38381,1,0.43,304,0,0,0,0,0
0x7194dfe766a92308880a943fd70f31c8e7c50e66,0,0.43,0,0,0,0,0,0
0xb423a138fd171c28d90a5883a01ec92ff3d63609,1,0.43,304,0,0,0,0,0
0x564d5aeeb2cde5ecd16da4c0398c3937441359b4,1,0.43,41,0,0,0,0,0
0x23f013c047c3e08d8e96938dc6f991761fe0050f,1,0.43,304,0,0,0,0,0
0x44eb9bf2d6b161499f1b706c331aa2ba1d5069c7,0,0.43,0,0,0,0,0,0
0xaf2b000baed202fa7de0d9dceb6f6612de348011,0,0.43,0,0,0,0,0,0
0x30ee506a8e069904c7822c7d93dc69cb5047a9f6,1,0.43,1,1,1,0,0,0
0x26dcf36c854fb62f719929d8a2815aec87ea3b06,0,0.43,0,0,0,0,0,0
0x3ff87757a9a4d2ccd11ee65c0d5027f4a49e03b2,0,0.43,0,0,0,0,0,0
0x4fc4ea624db2e4a1d6195a03744d505cbcd9431b,0,0.42,0,0,0,0,0,0
0x3413aa4a51c463123025ae411df6a01e8e6f371f,1,0.42,1,1,1,0,0,0
0xeb18b37fcaf617b7bfb5d3e8c6a050b08ecfbb7e,0,0.42,0,0,0,0,0,0
0x121e1573b7c6c15aa4c036d54bfd2974cf38a163,1,0.42,58,1,0,0,0,0
0x4643dafc6b3265bd88edb90d21768108dedfbee0,1,0.42,160,0,0,0,0,0
0x5e687a6a1017d4e199921fd01f2da91f737837ca,0,0.42,0,0,0,0,0,0
0xb343880dc01517dcfcbb528864d567e3389753e1,1,0.42,1,1,1,0,0,0
0xf4228ee25ea7aca9c04f4d01bda3e3459c125837,0,0.42,0,0,0,0,0,0
0x8bc655575d98b9fd98a0fc1a71d5e12035e9c0b1,1,0.42,1,1,1,0,0,0
0x80092f94f8d3f9048624ed68f5a0dabeafb9fedc,1,0.42,90,0,0,0,0,0
0x472b5caadef3d79eb786cde75d5351584cb12e54,0,0.42,0,0,0,0,0,0
0xb434feb47d6154b4b4058df5c9fced123db9abf6,0,0.42,0,0,0,0,0,0
0xbf7c3d13aff6693d4aaf0632c81ea0db01a9910b,1,0.41,5,5,0,0,0,0
0xe17b899d1ba93249be07afa6ca670fe165bc5d17,0,0.41,0,0,0,0,0,0
0x2d0078cbf9026856ea5a0fc54dd78e10da83c633,0,0.41,0,0,0,0,0,0
0x6cf4bb9ff947610944c6d8e0e5ea26b1dea73196,0,0.41,0,0,0,0,0,0
0xfec62490e50b1038ab91ceedcb79e9e39269263b,0,0.41,0,0,0,0,0,0
0x49848b562143d5c7f887220ed0cdcbbd496e6a81,0,0.41,0,0,0,0,0,0
0x80c2c1637f541fabc17984a5ddb255a01b07d4dc,1,0.41,4,4,1,0,0,0
0x9e2d651db0c4ae178545536828b042930a3afce4,1,0.41,75,0,0,0,0,0
0x37e8243a7b8681984538ac97214f7248f844d4ce,0,0.41,0,0,0,0,0,0
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,0,0.41,0,0,0,0,0,0
0x961df7169e05c3dd29ec5dcef546bbdf2e3fedcd,1,0.41,1,1,1,0,0,0
0x4a34787893c8e26411be77259fe7fa184d471d9a,0,0.4,0,0,0,0,0,0
0xb87f2354e34b26ba6406ac60ea99dcd8cd5e63bf,0,0.4,0,0,0,0,0,0
0xe5f947368c986dfe7a025b9b35dee3e5ac3a330e,0,0.4,0,0,0,0,0,0
0x3cc827866896e49cee89df9e17659e9ed5058f35,0,0.4,0,0,0,0,0,0
0xd8457a4b949c1b7bc26538f54743aa61eeca38b6,0,0.4,0,0,0,0,0,0
0x3ac18dccdc529e919ca3d6cd6dac13cab77e3c3b,0,0.4,0,0,0,0,0,0
0x3ead295b10c55b0e243df789ad3ab1ace1cbbbf7,1,0.4,256,0,0,0,0,0
0x602b65795bcc64b2fb329ac004236e194f077158,0,0.4,0,0,0,0,0,0
0x6df0e7412473c6bbe6c053d29cf857b1c4aff572,1,0.4,169,0,0,0,0,0
0x447b1353c01e81d46c574fd3828f0ac50fa37d76,0,0.4,0,0,0,0,0,0
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,0,0.4,0,0,0,0,0,0
0x5e69cca114a77ab0a5804108faf0cd1e1c802a5e,0,0.4,0,0,0,0,0,0
0x1819b44553fa39a983d1c92238e1f18aee30ef51,0,0.4,0,0,0,0,0,0
0xdcf4df8d7af6952675986306565a36c405a9f72e,1,0.4,6,6,0,0,0,0
0xf058be4603cd182c811589dc689db26ff49a2d73,1,0.4,144,0,0,0,0,0
0x1d7f24888b1add9299845234f68c7bdd6ee48c84,0,0.39,0,0,0,0,0,0
0xceba90fdf5f11463dbfb31a5be3ddeb6daa08295,0,0.39,0,0,0,0,0,0
0xf2d7abf9aa7bae6a156cd5b6a336caebd897bfbf,0,0.39,0,0,0,0,0,0
0x54b4554cfeb9eab8f3723138fa87ba2def200ee5,1,0.39,47,0,0,0,0,0
0x2d3a44a68a65269d0f8599d6f9e74a1c156c184f,0,0.39,0,0,0,0,0,0
0x96dbbd7a37f808c3879537c6fb5968f76126e05b,1,0.39,34,5,0,0,0,0
0xb476ee7d610dae7b23b671ebc7bd6112e9772969,0,0.39,0,0,0,0,0,0
0xcaa93caefaeefd852947581b4b35cf1ea52585fc,0,0.39,0,0,0,0,0,0
0x707e2302149294584f570d53c666d3008d39d24e,2,0.39,11,10,0,0,0,0
0xa08bde17d0341d714dc15cc6d74ca5de12c03af4,1,0.39,1,0,0,0,0,0
0x166da838bdf013001dc0ff5453643ebf797b8d1c,1,0.39,46,0,0,0,0,0
0x9aa072d68c367778e08c355d90ab7a27a2105a7b,1,0.39,5,5,0,0,0,0
0x9c34d549669605187d0455bec8cf81a295b3a2ed,0,0.39,0,0,0,0,0,0
0xef5ac2592c28ceb781b72cb9c7d92b42250796fd,0,0.39,0,0,0,0,0,0
0xafed18c1afd1fbad36dbcef8b3f0488cfbb57fb9,0,0.39,0,0,0,0,0,0
0x71dcc67baeecd9308e341359f70b782d9c3565b8,0,0.39,0,0,0,0,0,0
0x9dea96e7035975a8c63e810e88fdb0c81a36c7a1,1,0.39,3,3,1,0,0,0
0xcc4de9b5a6f2b57242682fe6345b8da51139ecab,1,0.39,4,4,1,0,0,0
0x562e1236ad1bd5be28cb78bb8d6adf9b0524d4b0,0,0.39,0,0,0,0,0,0
0x9d72290fd04750a94170bb046b71e025d1d625dd,1,0.38,1,1,1,0,0,0
0x0204c22be67968c3b787d2699bd05cf2b9432c60,0,0.38,0,0,0,0,0,0
0x15ed3f6b79f5fb9ef1d99d37314dd626b3005f0b,0,0.38,0,0,0,0,0,0
0x1726cf86da996bc4b2f393e713f6f8ef83f2e4f6,0,0.38,0,0,0,0,0,0
0x089b1654325cce14fb3e2dabca2803bc489e83e7,0,0.38,0,0,0,0,0,0
0x7be1fb181258575ae430e4fd26df5a0471f4460b,0,0.38,0,0,0,0,0,0
0x1dd301feaa72f4c07b3ca56ce0c27e98e66b77bd,0,0.38,0,0,0,0,0,0
0x7677c4ae9b56bb8ec2347e1d646d9f2b85db4d00,0,0.38,0,0,0,0,0,0
0x2af540161cbeb58fdc99b159c76e390598860510,0,0.38,0,0,0,0,0,0
0xe92b7ba8497486e94bb59c51f595b590c4a5f894,0,0.38,0,0,0,0,0,0
0x020e468c252ff18261b1996d25f0fff4f830cf7a,0,0.38,0,0,0,0,0,0
0x7a71f6b57ed7548fe52311272458351289ab27f2,0,0.38,0,0,0,0,0,0
0x447f8bbf5ab0748836a8486a3937cb14676b3290,0,0.38,0,0,0,0,0,0
0x5b9f5239b10f1d74ea89f88fe3d50db7ecd6e450,0,0.38,0,0,0,0,0,0
0x8b5e4ba136d3a483ac9988c20cbf0018cc687e6f,1,0.38,106,0,0,0,0,0
0xcbe17aaf78c6d76a8b2bd6d5c39d1e4327f7002b,1,0.38,4,4,0,0,0,0
0xbfc716bb745a7a095051ce45cbe40311c739a2e1,1,0.37,39,0,0,0,0,0
0x2c8e958dafe968ae87014373a3a3bdd4e7e1ada7,1,0.37,159,0,0,0,0,0
0x744ade9033eb6e126645b6c3f66da5e60f08fc5e,0,0.37,0,0,0,0,0,0
0xbb8b354b59ce349efc834ce761b3a7f2044c25ef,0,0.37,0,0,0,0,0,0
0x9101ade00482ce4934bfccdaa34188827940eb89,0,0.37,0,0,0,0,0,0
0x2e8c7c7039d1a63ea6e463ff30834c168b401076,0,0.37,0,0,0,0,0,0
0xc6d7a78707878f94e8de99cf4d74456b69d38fd4,0,0.37,0,0,0,0,0,0
0xb7c41cc31ae1b2073e41d906306e1a88ad550b4b,0,0.37,0,0,0,0,0,0
0x0bf7c011c9040e6b481aba7d4c29280f6d9155ad,1,0.37,4,4,0,0,0,0
0xbbd58b158dbde6fb1f32a32437e6a30abce72dc8,0,0.37,0,0,0,0,0,0
0x48ac52662cbf32f8fc0cd8c1122c7560b482c2ad,0,0.37,0,0,0,0,0,0
0x8851f4852ce427191dc8d9065d720619889e3260,0,0.37,0,0,0,0,0,0
0x9f94569369de2baaabeb4c21df33bb962beb37b5,1,0.37,2,2,2,0,0,0
0x0e401c81611424eccd0428f309bcd41ba3057112,2,0.37,19,13,0,0,0,0
0x7dbb949346aeda9233218831455d57eb8344af82,0,0.37,0,0,0,0,0,0
0x15ad82330c99407f61236f4f0543234b41fd21a4,0,0.37,0,0,0,0,0,0
0xf9599de2352b2bdabde13f5821079c00b5a42707,2,0.37,26,26,0,0,0,0
0x64922a5eb79f3468231963763f9513a394ddff41,0,0.37,0,0,0,0,0,0
0x744ae90f3491f60f18ddf2d6b6c8a67fe8d3d502,1,0.36,1,1,1,0,0,0
0x474df04481f778b46fc71204c72b6a8be396f0ff,0,0.36,0,0,0,0,0,0
0x391960827759d6e61ba3d2b1fce451e690c7769f,0,0.36,0,0,0,0,0,0
0x81ae1c73a326325216e25ff1af9ea3871195036e,0,0.36,0,0,0,0,0,0
0xc655764233c51ace7edab46f6c93dbd96d7e019a,0,0.36,0,0,0,0,0,0
0x123334c761fa06d5b0d4ce5562d56738c1be6e28,1,0.36,1,1,1,0,0,0
0xc7d5409fee80b3ac37dbc111664dc511a5982469,0,0.36,0,0,0,0,0,0
0xd22eb6784c69d69275e081283f49c9f46c4b86ea,0,0.36,0,0,0,0,0,0
0xac6492d439b3b812e822d1e975338f48bdd0b1f2,0,0.36,0,0,0,0,0,0
0x87fd391ab38f1424a9c20e92a03eb2f948b34f35,0,0.35,0,0,0,0,0,0
0x756e568c02c0f3dabf21be5cf099236cff210740,1,0.35,33,0,0,0,0,0
0xf5f9517a4913629b4a65a155de797402a6695809,1,0.35,169,0,0,0,0,0
0x887fdfe4ddac4dfad67919c705033d90e44cc07a,1,0.35,4,4,0,0,0,0
0xcea07955542618c180b53f80cecd9481cc70b583,0,0.35,0,0,0,0,0,0
0x5b38657e507b03355add04cdc6e2b92acc12326e,0,0.35,0,0,0,0,0,0
0x352b65354fca7553fd3041acb6934f84248370fb,1,0.35,249,0,0,0,0,0
0x1e84b96c907f7b565f948bcb87126da5946f51aa,1,0.35,3,3,0,0,0,0
0xfb604b628df79a9fac4faa3cbd44a2889f6c1360,1,0.35,3,3,1,0,0,0
0xa330fc92347e15fb5f12b9013d395a93d8add165,0,0.35,0,0,0,0,0,0
0x241a87af833c08c2665df154ea1a92f53f6bf940,1,0.35,1,1,1,0,0,0
0x5f2e4e239bcd86e1cf97538ea7d5e2ec639a3bc4,0,0.35,0,0,0,0,0,0
0xb0de57125624fa7270be2da6e298544b6700c8a8,1,0.35,242,0,0,0,0,0
0xbb9deb4adc9c88a8a0c5a391fb6a6c8835f66b74,0,0.35,0,0,0,0,0,0
0x6b0f422041a233a89697a0b7187fab69469baa76,0,0.35,0,0,0,0,0,0
0x78318c7088a2ee6452c74937e041f41f576f0f69,0,0.35,0,0,0,0,0,0
0x9b50e30b3f2b362d5cf24e635b100252ea031fb5,0,0.35,0,0,0,0,0,0
0xab50f6e341dc510830a1321ff9d62526dd5bdff2,0,0.35,0,0,0,0,0,0
0x9997d579951732d62ec970d2afa308f01d304e06,1,0.35,4,4,1,0,0,0
0x4b134f1e21776c20321d02cbc424ea1864a1f429,1,0.34,3,3,1,0,0,0
0x0ba78a6d57b6a020fd3a9e9bcd2c8ce4273a07c1,1,0.34,3,3,1,0,0,0
0x4e154519ae2fd0198261295a51b4d116395ae4eb,2,0.34,24,24,0,0,0,0
0x613629cdf3cef733016c7801eae9ccb5da652645,0,0.34,0,0,0,0,0,0
0xab98b3c66fb538c90359191067a5ea3af8e5739b,0,0.34,0,0,0,0,0,0
0x8c73b546b7d5c5308743c4746ac288d06d54bfbd,1,0.34,3,3,0,0,0,0
0xb220dbf6d24f6e5607689a7eb34d64c85aed7bf1,0,0.34,0,0,0,0,0,0
0x43e0a0d5a8d15dd78b96b9aba5ad4db6409d7dc0,0,0.34,0,0,0,0,0,0
0x949bcfb394b79e15f0a205e998c00b0332ec3f24,0,0.34,0,0,0,0,0,0
0x99a03cf527acc798585c025068bbba0b9e645347,2,0.34,13,13,0,0,0,0
0xf609b13256f09adca2eec9b24ce78e842a47135a,2,0.34,24,24,0,0,0,0
0x9d9f528e125ca225240044a102699a07c4c5f403,1,0.34,4,4,0,0,0,0
